Taxa	Antigen_processing_and_presentation	Arachidonic_acid_metabolism	Biosynthesis_of_siderophore_group_nonribosomal_peptides	Biosynthesis_of_unsaturated_fatty_acids	Carbohydrate_digestion_and_absorption	Carbohydrate_metabolism	Chromosome	Cysteine_and_methionine_metabolism	Cytoskeleton_proteins	D_Arginine_and_D_ornithine_metabolism	Flavonoid_biosynthesis	Fructose_and_mannose_metabolism	Glycosyltransferases	Insulin_signaling_pathway	Lipid_metabolism	Other_ion_coupled_transporters	Pathways_in_cancer	Peptidoglycan_biosynthesis	Plant_pathogen_interaction	Progesterone_mediated_oocyte_maturation	Prostate_cancer	Retinol_metabolism	Selenocompound_metabolism	Signal_transduction_mechanisms	Starch_and_sucrose_metabolism	Styrene_degradation	Sulfur_metabolism	Transcription_factors	Transporters	Vibrio_cholerae_pathogenic_cycle	Zeatin_biosynthesis
OTU10_Roseburia	0.3855698413570524	0.12826255124268365	0.09738899005850397	0.2902518800045124	0.22926862533740322	0.18935788934293243	0.3104132894326695	0.350570962859162	0.24324726261405444	0.07009151526982786	0.05010245912384351	0.23566055553676654	0.2821892436482461	0.30403694107535933	0.21675934901317492	0.41533119314590367	0.27788579096548427	0.4068988408273813	0.22484182474318729	0.20939473213563384	0.3846110256163245	0.1774101433806956	0.35333938069329035	0.3186952567370067	0.2637549367626446	0.04582575694955839	0.3045972540576936	0.22800697245299203	0.21351154415436063	0.2934280150224242	0.384210812859228
OTU110_Prevotellaceae_unclassified	0.10291893748143581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03137858162210945	0.0	0.0	0.0	0.0408562206919677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU111_Methanomassiliicoccus	0.04344167914778948	0.0	0.0	0.10544168396772084	0.02731581677625339	0.0	0.0	0.11475726891674781	0.0	0.0	0.0	0.1081783901829016	0.07469596494782821	0.1081783901829016	0.0	0.0458257569495584	0.10926326710501355	0.0	0.022417941532712198	0.0	0.043441679147789465	0.0	0.09058216273156768	0.0	0.0	0.0	0.0	0.0408562206919677	0.0	0.0	0.050102459123843514
OTU112_Anaerovibrio	0.05385164807134505	0.0	0.0	0.0	0.0	0.0	0.034899122022605644	0.05203549084703927	0.0	0.0	0.0	0.05203549084703927	0.034899122022605644	0.05498251470310286	0.0	0.0	0.04582575694955839	0.0	0.0	0.0	0.0	0.0	0.05537749241945384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048038446141526144
OTU113_Treponema	0.03137858162210944	0.0	0.0	0.04582575694955839	0.04344167914778948	0.0	0.03137858162210945	0.03489912202260564	0.0	0.0	0.0	0.03137858162210945	0.022417941532712198	0.06413127562134183	0.0	0.03489912202260564	0.11965763125663452	0.022417941532712198	0.0	0.048038446141526144	0.04344167914778948	0.03137858162210944	0.0773105625184753	0.03137858162210944	0.0	0.0	0.0	0.027315816776253395	0.022417941532712198	0.027315816776253388	0.04344167914778946
OTU114_Megasphaera	0.040856220691967704	0.0	0.0	0.03489912202260564	0.0	0.03489912202260564	0.0	0.043441679147789486	0.0	0.0	0.0	0.0408562206919677	0.02731581677625339	0.05385164807134504	0.0	0.03137858162210945	0.05556239274166913	0.04085622069196769	0.0	0.0	0.11529227073966274	0.0	0.04344167914778947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048038446141526144
OTU115_Fibrobacter	0.09440773545012353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05010245912384352	0.0	0.0	0.0	0.05385164807134504	0.04344167914778948	0.0	0.0	0.048038446141526144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031378581622109436
OTU116_Dialister	0.040856220691967704	0.03489912202260563	0.0	0.12480754415067655	0.03489912202260565	0.10920458335455077	0.04344167914778947	0.043441679147789486	0.015932550136313835	0.0	0.0	0.05385164807134506	0.02731581677625339	0.0655352713801644	0.0	0.048038446141526144	0.06555483122879578	0.05010245912384351	0.0	0.01593255013631383	0.11874342087037916	0.04085622069196769	0.11914223346434209	0.04085622069196769	0.04085622069196769	0.0	0.0	0.0	0.03802832952094854	0.027315816776253384	0.07461009761866465
OTU117_Bacteria_unclassified	0.043441679147789486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048038446141526144	0.03802832952094854	0.0	0.0	0.038028329520948534	0.022417941532712204	0.0	0.0	0.0	0.0	0.034899122022605644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU118_Succiniclasticum	0.048038446141526144	0.0	0.0	0.0	0.0	0.0	0.0	0.043441679147789486	0.0	0.0	0.0	0.03489912202260565	0.015932550136313835	0.10544168396772084	0.0	0.0	0.040856220691967704	0.0	0.0	0.0	0.0	0.0	0.07875635912460724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039092264301331114
OTU119_Prevotella	0.04344167914778948	0.0	0.0	0.04344167914778948	0.0	0.0	0.0	0.04344167914778948	0.0	0.0	0.0	0.05010245912384351	0.10741723110591493	0.06405126152203484	0.0	0.0	0.07109040831115092	0.03802832952094855	0.0	0.0	0.027315816776253384	0.07337993857053428	0.07189736274183338	0.0	0.0	0.0	0.0	0.027315816776253395	0.0	0.0	0.015932550136313832
OTU11_Fibrobacter	0.0719508379167545	0.03489912202260564	0.0	0.06014938667973861	0.02731581677625339	0.05870395085642743	0.11978613420892231	0.1082613172860594	0.0	0.0	0.0	0.12045852568521834	0.052501526229341726	0.05957111673217104	0.0	0.027315816776253388	0.057177187489686566	0.04344167914778948	0.034899122022605644	0.0	0.048038446141526144	0.05203549084703927	0.05203549084703927	0.0	0.04344167914778948	0.0	0.0	0.04803844614152614	0.055562392741669145	0.05010245912384351	0.12220201853215573
OTU120_Megasphaera	0.060149386679738626	0.0	0.0	0.03489912202260564	0.0	0.03489912202260564	0.0	0.03137858162210945	0.0	0.0	0.0	0.0408562206919677	0.02731581677625339	0.061519227763483716	0.0	0.0	0.05556239274166913	0.04085622069196769	0.0	0.0	0.09797958971132711	0.0	0.03489912202260563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048038446141526144
OTU121_Bacteroidales_unclassified	0.03137858162210944	0.0	0.0	0.0	0.0	0.0	0.0	0.03489912202260565	0.0	0.0	0.0	0.040856220691967704	0.1029189374814358	0.061101009266077866	0.0	0.0	0.0	0.0	0.0	0.0	0.04085622069196769	0.052035490847039276	0.09622356446824425	0.0	0.0	0.0	0.0	0.040856220691967704	0.0	0.0	0.0
OTU122_Ruminobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034899122022605644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0451777117727939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU123_Prevotella	0.05010245912384351	0.0	0.0	0.03137858162210945	0.0	0.0	0.0	0.05203549084703927	0.0	0.0	0.0	0.05010245912384351	0.09797958971132711	0.06332658533551615	0.0	0.0	0.10689079018157281	0.0458257569495584	0.0	0.0	0.052035490847039276	0.05010245912384351	0.06801206529463008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU124_Bacteroidetes_unclassified	0.0	0.0	0.0	0.08436793655144541	0.0	0.0	0.0	0.09363047936792093	0.0	0.0	0.0	0.0896717661308488	0.060149386679738626	0.10372547593997512	0.0	0.0	0.06014938667973861	0.0	0.0	0.0	0.04803844614152614	0.0	0.10446444616624602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04344167914778948
OTU125_Prevotellaceae_unclassified	0.022417941532712204	0.0	0.0	0.0	0.0	0.0	0.0	0.027315816776253395	0.0	0.0	0.0	0.027315816776253395	0.03489912202260564	0.02731581677625338	0.0	0.0	0.0	0.0	0.0	0.0	0.0408562206919677	0.0	0.05663649272061528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU126_Anaeroplasma	0.0408562206919677	0.04344167914778948	0.0	0.05870395085642743	0.0	0.03137858162210944	0.04582575694955839	0.058703950856427434	0.0	0.0	0.0	0.05203549084703927	0.09967897188423161	0.0501024591238435	0.0	0.034899122022605644	0.05310850045437943	0.0458257569495584	0.043441679147789486	0.03137858162210945	0.02731581677625339	0.0408562206919677	0.05556239274166914	0.03137858162210945	0.0	0.0	0.0	0.03489912202260565	0.045825756949558406	0.0	0.03802832952094854
OTU127_Acidaminococcus	0.03802832952094855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066332495807108	0.0	0.0	0.02731581677625339	0.0	0.0	0.0	0.0	0.0	0.04803844614152614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU128_Bacteroidetes_unclassified	0.0	0.0	0.0	0.08436793655144541	0.0	0.0	0.0	0.09675504359741906	0.0	0.0	0.0	0.09287432920695056	0.0673871326072392	0.10372547593997512	0.0	0.0	0.06904105059069325	0.0	0.0	0.0	0.04803844614152614	0.0	0.09967897188423161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0408562206919677
OTU129_Firmicutes_unclassified	0.05852897594902054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02731581677625339	0.06332658533551615	0.05498251470310284	0.0	0.0	0.050102459123843514	0.05063696835418333	0.0	0.0	0.0	0.0	0.0636295367633456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06281841964069015
OTU12_Selenomonas	0.25688468928634806	0.1586077244537928	0.1421808166223018	0.24659735685983417	0.08623164985025764	0.29262735557491754	0.17496519800469038	0.2697767358010827	0.28577828953444095	0.034899122022605644	0.0	0.18905297046337474	0.11253489487311287	0.16072751268321592	0.20900251501369851	0.24458756493958747	0.2347448150761337	0.18186357242273388	0.2610187143305423	0.13176319084455437	0.2556590277333043	0.19040442787352965	0.23246725713748517	0.17054963936396786	0.17578395831246946	0.11744065604511791	0.2319316875554259	0.1832750490103429	0.21684805030960486	0.3209920519824399	0.3145366963222786
OTU130_Clostridiales_unclassified	0.027315816776253388	0.0	0.0	0.12806248474865695	0.10377490433255417	0.05203549084703927	0.03137858162210945	0.13200621585986405	0.03137858162210944	0.0	0.0	0.10948597849578495	0.10141309276723288	0.10855696838349616	0.0	0.0458257569495584	0.10977833142875716	0.0	0.022417941532712198	0.03137858162210944	0.03489912202260563	0.0	0.09473309334313418	0.0458257569495584	0.0	0.0	0.034899122022605644	0.0408562206919677	0.04803844614152614	0.03802832952094854	0.050102459123843514
OTU131_Bacteroidetes_unclassified	0.0	0.0	0.0	0.09417659353167732	0.027315816776253395	0.02731581677625339	0.0	0.10855696838349617	0.0	0.0	0.0	0.10372547593997512	0.08202563701797827	0.10372547593997512	0.0	0.0	0.04344167914778947	0.0	0.0	0.0	0.04803844614152614	0.0	0.10446444616624602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04344167914778948
OTU132_Pyramidobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04344167914778947	0.0	0.0	0.0	0.0	0.07461009761866463	0.06405126152203484	0.0	0.0	0.01593255013631383	0.0	0.0	0.0	0.0	0.0	0.10291893748143581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU133_Methanobrevibacter	0.040856220691967704	0.0	0.0	0.060000000000000005	0.0	0.03802832952094854	0.03137858162210944	0.043441679147789486	0.0408562206919677	0.0	0.0	0.05385164807134506	0.0	0.05385164807134504	0.0	0.0	0.06555483122879578	0.05010245912384351	0.0	0.0	0.11529227073966274	0.022417941532712198	0.05556239274166913	0.04085622069196769	0.04085622069196769	0.0	0.0	0.0	0.015932550136313832	0.0	0.05385164807134504
OTU134_Prevotella	0.050102459123843514	0.0	0.0	0.03802832952094854	0.0	0.0	0.0	0.04803844614152614	0.0	0.0	0.0	0.0408562206919677	0.07966275068156914	0.05870395085642743	0.0	0.0	0.09439415453435879	0.022417941532712198	0.0	0.0	0.05010245912384351	0.0	0.07966275068156914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02731581677625339
OTU135_Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU136_Treponema	0.02731581677625339	0.0	0.0	0.05010245912384351	0.02731581677625338	0.02731581677625339	0.06275716324421889	0.0	0.0	0.0	0.0	0.03137858162210945	0.0577128168673929	0.10926326710501356	0.03802832952094854	0.0408562206919677	0.05010245912384351	0.11380369963793818	0.0	0.0505355929404826	0.04085622069196769	0.03137858162210944	0.055907432651133473	0.0	0.0	0.0	0.0	0.04582575694955839	0.04233565509482158	0.03802832952094855	0.06014938667973862
OTU137_Escherichia.Shigella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03137858162210946	0.0	0.0	0.0	0.0224179415327122	0.0	0.10578158436015027	0.0	0.0	0.022417941532712187	0.0	0.0	0.0	0.0	0.0	0.10596322535769251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU138_Prevotella	0.022417941532712204	0.04582575694955839	0.0	0.040856220691967704	0.0	0.0	0.03489912202260564	0.027315816776253395	0.0	0.0	0.0	0.027315816776253395	0.08429192253785772	0.08252427770211873	0.0	0.04803844614152615	0.05203549084703927	0.04085622069196768	0.0	0.0	0.0408562206919677	0.03802832952094854	0.09440773545012353	0.0	0.0	0.0	0.0	0.07537938234060614	0.0	0.0	0.0408562206919677
OTU139_Bacteroidetes_unclassified	0.027315816776253388	0.0	0.0	0.06281841964069014	0.03802832952094854	0.0	0.0	0.10855696838349617	0.0	0.0	0.0	0.10372547593997512	0.06405126152203484	0.1081783901829016	0.0	0.0	0.07679476477883046	0.0	0.0	0.0	0.04803844614152614	0.0	0.09967897188423161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0408562206919677
OTU13_Prevotella	0.05385164807134505	0.03137858162210944	0.0	0.05010245912384352	0.0	0.0	0.03802832952094854	0.0794048374164207	0.0	0.0	0.0	0.07009151526982786	0.034899122022605644	0.05203549084703927	0.0	0.038028329520948534	0.06838803314120882	0.02731581677625339	0.0	0.0	0.03137858162210945	0.015932550136313835	0.05010245912384351	0.0	0.0	0.0	0.0	0.038028329520948534	0.0	0.0	0.11389378767867399
OTU140_Anaerovibrio	0.05385164807134505	0.0	0.0	0.0	0.0	0.0	0.03489912202260564	0.06014938667973862	0.0	0.0	0.0	0.03489912202260565	0.034899122022605644	0.05203549084703927	0.0	0.0	0.05556239274166913	0.022417941532712198	0.0	0.0	0.0	0.0	0.038028329520948534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.103416013242011
OTU141_Prevotella	0.03489912202260564	0.0	0.0	0.04582575694955839	0.040856220691967704	0.0	0.0	0.10740529519487127	0.0	0.0	0.0	0.10372547593997512	0.06281841964069017	0.10372547593997512	0.0	0.0	0.08902606935971633	0.0	0.0	0.0	0.05203549084703927	0.0	0.060149386679738626	0.0	0.0	0.0	0.0	0.05717718748968655	0.0	0.0	0.04344167914778947
OTU142_Bacteroidales_unclassified	0.034899122022605644	0.0	0.0	0.04582575694955839	0.0	0.0	0.02731581677625339	0.03489912202260564	0.0	0.0	0.0	0.04344167914778947	0.10596322535769251	0.06199669139228111	0.0	0.0	0.11965763125663452	0.022417941532712198	0.0	0.0	0.04344167914778948	0.03137858162210944	0.07752584349916104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03802832952094854
OTU143_Fibrobacter	0.01593255013631383	0.0	0.0	0.0	0.0	0.0	0.0	0.022417941532712198	0.0	0.0	0.0	0.031378581622109436	0.03802832952094854	0.1081783901829016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05509897853769557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU144_Saccharofermentans	0.022417941532712204	0.10711843433489386	0.0	0.05203549084703929	0.027315816776253388	0.03802832952094854	0.0408562206919677	0.03137858162210945	0.0	0.0	0.0	0.04582575694955839	0.0448358830654244	0.06553527138016439	0.0	0.04803844614152615	0.02731581677625338	0.04085622069196768	0.02731581677625339	0.022417941532712198	0.0408562206919677	0.03802832952094854	0.1102909904031266	0.04582575694955839	0.0	0.0	0.0	0.1125007122484576	0.03137858162210944	0.03802832952094854	0.0408562206919677
OTU145_Ruminococcaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU146_Prevotella	0.02731581677625339	0.03489912202260563	0.0	0.060149386679738626	0.03802832952094854	0.03802832952094854	0.022417941532712198	0.05203549084703927	0.0	0.0	0.0	0.05556239274166913	0.03137858162210944	0.04344167914778947	0.0	0.038028329520948534	0.04582575694955839	0.015932550136313835	0.022417941532712198	0.01593255013631383	0.03137858162210945	0.015932550136313835	0.052035490847039276	0.022417941532712198	0.034899122022605644	0.0	0.0	0.038028329520948534	0.03489912202260564	0.034899122022605644	0.055562392741669145
OTU147_Bacteroidales_unclassified	0.03489912202260565	0.0	0.0	0.052035490847039276	0.0	0.0	0.0	0.04085622069196769	0.0	0.0	0.0	0.027315816776253384	0.07461009761866463	0.06935601207001747	0.0	0.0	0.02731581677625339	0.0458257569495584	0.0	0.0	0.02731581677625339	0.0408562206919677	0.08856404317548823	0.0	0.0	0.0	0.0	0.03489912202260565	0.0	0.0	0.03802832952094854
OTU148_Lachnospiraceae_unclassified	0.015932550136313835	0.0	0.0	0.03489912202260564	0.0	0.03489912202260564	0.0	0.03137858162210945	0.0	0.0	0.0	0.0408562206919677	0.02731581677625339	0.05385164807134504	0.0	0.03137858162210945	0.05010245912384351	0.04085622069196769	0.0	0.0	0.11874342087037916	0.0	0.05556239274166913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048038446141526144
OTU149_Paraprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU14_Prevotella	0.5407876496844968	0.2400587534921506	0.17759071354792608	0.2763498340314876	0.42984493328020823	0.35760958514085633	0.14145761347575608	0.5388877434122992	0.4919453794988387	0.4651412798886057	0.3917613088054039	0.4580085096063117	0.18959470943608592	0.5539693595155343	0.24688313440023005	0.5682271124137349	0.6111275833055836	0.6294869705989522	0.2618425833617184	0.17805213871943268	0.5407876496844968	0.16388707807198943	0.3987930508871706	0.45769769443070113	0.1824266624687498	0.11744065604511791	0.39763402836379647	0.15708890182607768	0.23696802770383635	0.3858889171902407	0.49262249550433956
OTU150_Spirochaetaceae_unclassified	0.0993698091693799	0.0	0.0	0.0	0.0	0.0	0.0	0.040856220691967704	0.0	0.0	0.0	0.0	0.03137858162210945	0.0	0.0	0.0	0.10596322535769251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU151_Ruminococcaceae_unclassified	0.03137858162210944	0.0	0.0	0.04582575694955839	0.0	0.0	0.0	0.08669131799312209	0.0	0.0	0.0	0.08252427770211873	0.08429192253785772	0.10602370320369707	0.0	0.0	0.10926326710501355	0.0	0.0	0.0	0.04344167914778948	0.0	0.09252858186278692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU152_Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05385164807134504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031378581622109436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU153_Firmicutes_unclassified	0.022417941532712198	0.0	0.0	0.0	0.0	0.0	0.0	0.08669131799312209	0.0	0.0	0.0	0.07851179888464258	0.09440773545012353	0.08623164985025761	0.0	0.0	0.05385164807134505	0.0	0.0	0.0	0.027315816776253384	0.0	0.08646920305474705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU154_Methanomassiliicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066332495807108	0.0	0.0	0.0	0.06405126152203484	0.07189736274183338	0.1081783901829016	0.0	0.0	0.02731581677625339	0.0	0.0	0.0	0.0	0.0	0.09967897188423161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU155_Lachnospiraceae_unclassified	0.03802832952094855	0.0224179415327122	0.0	0.03802832952094854	0.03137858162210945	0.01593255013631381	0.03137858162210944	0.03137858162210944	0.03802832952094854	0.0	0.0	0.038028329520948534	0.0	0.05203549084703929	0.0	0.0	0.0408562206919677	0.03137858162210945	0.022417941532712198	0.038028329520948534	0.03802832952094854	0.022417941532712198	0.01593255013631383	0.10841515647660224	0.02241794153271219	0.0	0.0	0.03137858162210944	0.0	0.0	0.04085622069196769
OTU156_Elusimicrobium	0.03802832952094854	0.0	0.0	0.04582575694955839	0.0	0.0	0.03137858162210945	0.027315816776253384	0.0	0.0	0.0	0.03137858162210945	0.10596322535769251	0.04344167914778948	0.0	0.0	0.11965763125663452	0.022417941532712198	0.0	0.0	0.04344167914778948	0.03137858162210944	0.05870395085642743	0.0	0.0	0.0	0.0	0.0	0.0	0.027315816776253388	0.04344167914778946
OTU157_Saccharofermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU158_Clostridiales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06281841964069014	0.0	0.0	0.0	0.06014938667973861	0.07966275068156914	0.1081783901829016	0.0	0.0	0.07009151526982786	0.0	0.0	0.0	0.0	0.0	0.09252858186278692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU159_Lachnospiraceae_unclassified	0.03802832952094854	0.04582575694955839	0.0	0.040856220691967704	0.0	0.0	0.0	0.03802832952094854	0.0	0.0	0.0	0.040856220691967704	0.04085622069196769	0.04085622069196769	0.0	0.0	0.05203549084703927	0.04085622069196768	0.0	0.0	0.0408562206919677	0.0	0.05870395085642743	0.0	0.0	0.0	0.0	0.05010245912384351	0.0	0.0	0.0408562206919677
OTU15_Prevotellaceae_unclassified	0.11700317769079431	0.03489912202260564	0.0	0.04344167914778948	0.0224179415327122	0.03802832952094854	0.04582575694955839	0.05010245912384351	0.0	0.0	0.0	0.04085622069196769	0.03137858162210945	0.027315816776253388	0.03489912202260564	0.03489912202260563	0.05203549084703927	0.03802832952094855	0.11115939122004158	0.02731581677625339	0.04344167914778948	0.03489912202260564	0.027315816776253395	0.040856220691967704	0.0	0.0	0.0	0.03489912202260564	0.027315816776253395	0.043441679147789486	0.04582575694955839
