Taxa	ABC_transporters	Arachidonic_acid_metabolism	Bacterial_chemotaxis	Bacterial_motility_proteins	Biosynthesis_of_siderophore_group_nonribosomal_peptides	Biosynthesis_of_unsaturated_fatty_acids	Bisphenol_degradation	Carbohydrate_digestion_and_absorption	Carbohydrate_metabolism	Cysteine_and_methionine_metabolism	DNA_repair_and_recombination_proteins	Ethylbenzene_degradation	Flavone_and_flavonol_biosynthesis	Glutathione_metabolism	Glycosyltransferases	Glyoxylate_and_dicarboxylate_metabolism	Insulin_signaling_pathway	Lipid_metabolism	Meiosis___yeast	Nitrogen_metabolism	Other_ion_coupled_transporters	Others	Pathways_in_cancer	Pentose_and_glucuronate_interconversions	Peptidoglycan_biosynthesis	Plant_pathogen_interaction	Porphyrin_and_chlorophyll_metabolism	Renal_cell_carcinoma	Retinol_metabolism	Selenocompound_metabolism	Signal_transduction_mechanisms	Sulfur_metabolism	Transcription_factors	Transcription_machinery	Transporters	Vibrio_cholerae_pathogenic_cycle	Zeatin_biosynthesis
OTU10_Roseburia	-0.057646135369831375	-0.0032025630761017432	-0.02081665999466133	-0.027221786146864817	-0.009607689228305231	-0.008006407690254357	-0.07045638767423834	-0.03362691229906829	-0.006405126152203486	-0.07686151382644182	-0.035228193837119164	-0.04003203845127178	0.0	-0.046437164603475266	-0.06565254306008574	-0.112089707663561	0.0	-0.06885510613618746	-0.004803844614152615	-0.09607689228305226	-0.08006407690254357	-0.06885510613618748	-0.08006407690254358	-0.012810252304406973	-0.08646920305474705	-0.025620504608813943	-0.06565254306008572	-0.008006407690254357	-0.009607689228305228	-0.04003203845127178	-0.06405126152203486	-0.03682947537517005	-0.051241009217627885	-0.06405126152203486	-0.04643716460347527	-0.027221786146864817	-0.05444357229372962
OTU110_Prevotellaceae_unclassified	-0.03202563076101743	-0.008006407690254354	-0.025620504608813946	-0.01601281538050871	-0.00960768922830523	-0.01601281538050871	-0.04803844614152615	-0.004803844614152615	0.0	-0.03362691229906829	-0.03202563076101743	-0.03843075691322091	0.0	-0.019215378456610456	-0.051241009217627885	-0.05924741690788224	0.0	-0.05444357229372962	0.0	-0.027221786146864813	-0.04163331998932266	-0.043234601527373524	-0.06405126152203484	0.0	-0.03202563076101742	-0.0032025630761017432	-0.044835883065424395	0.0	-0.014411533842457844	-0.01761409691855958	-0.020816659994661327	-0.027221786146864817	8.326672684688674e-18	-0.0016012815380508716	-0.014411533842457844	-0.012810252304406973	-0.016012815380508715
OTU111_Methanomassiliicoccus	0.043234601527373524	0.0	0.0224179415327122	0.022417941532712198	0.01441153384245784	0.01601281538050871	0.035228193837119164	0.025620504608813943	0.0	0.03843075691322091	0.06885510613618748	0.012810252304406973	0.0	0.027221786146864813	0.07686151382644182	0.027221786146864817	0.0	0.035228193837119164	0.0	0.0720576692122892	0.05764613536983137	0.014411533842457844	0.0448358830654244	0.0	0.05764613536983137	0.0	0.04643716460347527	0.0	0.004803844614152614	0.020816659994661323	0.0224179415327122	0.03843075691322091	0.027221786146864813	0.02401922307076307	0.016012815380508715	0.014411533842457844	0.012810252304406968
OTU112_Anaerovibrio	-0.016012815380508715	0.0	-0.01921537845661046	-0.01761409691855959	0.006405126152203478	0.0	0.0	-0.006405126152203486	0.0	-0.011208970766356099	-0.006405126152203483	-0.009607689228305225	0.0	-0.024019223070763065	-0.03843075691322091	-0.0016012815380508716	0.0	-0.01921537845661046	0.0	-0.03362691229906829	-0.014411533842457847	-0.04163331998932266	-0.03042434922296656	0.0	-0.046437164603475266	0.0	-0.04003203845127178	0.0	-0.0016012815380508716	-0.006405126152203486	-0.009607689228305228	-0.006405126152203486	-0.006405126152203484	0.0	0.0	-0.02081665999466133	0.0
OTU113_Treponema	-0.0064051261522034865	0.0	0.0	0.0	0.0048038446141526105	0.004803844614152608	-1.942890293094024e-18	0.009607689228305228	0.0	0.009607689228305228	-0.004803844614152611	0.003202563076101743	0.0	0.003202563076101743	0.03202563076101742	0.006405126152203483	0.0	0.012810252304406964	0.0	0.022417941532712198	0.011208970766356099	-0.0112089707663561	-0.028823067684915687	0.0	-0.027221786146864813	0.0	-0.003202563076101743	0.0	-0.006405126152203486	-0.006405126152203486	0.02882306768491568	-0.00960768922830523	-1.1102230246251566e-18	0.009607689228305228	-0.003202563076101743	0.006405126152203486	0.0
OTU114_Megasphaera	-0.016012815380508715	0.0	-0.012810252304406968	-0.012810252304406973	-0.004803844614152614	0.0	0.0	0.0	0.0	-0.004803844614152614	-0.01761409691855958	-0.019215378456610456	0.0	-0.01601281538050871	-0.03202563076101742	-0.019215378456610456	0.0	-0.02882306768491568	0.0	-0.01441153384245784	-0.02882306768491568	-0.057646135369831375	-0.04003203845127178	0.0	-0.02081665999466133	0.0	-0.016012815380508715	0.0	0.0	0.0	-0.009607689228305226	-0.008006407690254357	-0.012810252304406966	0.0	0.0	-0.014411533842457844	0.0
OTU115_Fibrobacter	-0.03362691229906831	0.0	-0.017614096918559585	-0.017614096918559585	-0.028823067684915687	0.0	0.0	0.0	0.0	-0.014411533842457842	-0.011208970766356099	0.0	0.0	-0.009607689228305228	-0.03202563076101742	-0.017614096918559582	0.0	-0.07045638767423833	0.0	0.001601281538050872	-0.03843075691322091	-0.04803844614152615	-0.051241009217627885	0.0	-0.06885510613618746	0.0	-0.035228193837119164	0.0	0.0	-0.008006407690254357	-0.011208970766356099	-0.01761409691855959	-0.0032025630761017432	0.0	0.0	0.0	0.0
OTU116_Dialister	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004803844614152614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003202563076101742	0.0	0.0	0.0	0.0	0.0
OTU117_Bacteria_unclassified	-0.01921537845661046	0.0	-0.017614096918559582	-0.012810252304406971	0.0	-0.0112089707663561	-0.016012815380508715	0.0	0.0	-0.036829475375170034	-0.03682947537517004	0.0	0.0	0.0	-0.01441153384245784	-0.03682947537517005	0.0	-0.03362691229906831	0.0	-0.019215378456610456	-0.008006407690254356	-0.02081665999466133	-0.04803844614152614	0.0	-0.04963972767957701	0.0	-0.01921537845661046	0.0	0.0	-0.012810252304406968	-0.006405126152203486	-0.011208970766356099	0.0	0.0	0.0	0.0	0.0
OTU118_Succiniclasticum	-0.027221786146864817	0.0	-0.01921537845661046	-0.01601281538050871	-0.004803844614152614	-0.011208970766356099	-0.027221786146864813	-0.004803844614152615	0.0	-0.02401922307076307	-0.03843075691322091	-0.008006407690254357	0.0	-0.020816659994661323	-0.030424349222966555	-0.027221786146864817	0.0	-0.04803844614152614	0.0	0.0032025630761017432	-0.02081665999466133	-0.04323460152737353	-0.036829475375170034	0.0	-0.017614096918559582	0.0	-0.024019223070763075	0.0	-0.004803844614152614	-0.01441153384245784	-0.009607689228305226	-0.01921537845661046	-0.011208970766356095	0.0	0.0	0.0	-0.004803844614152615
OTU119_Prevotella	0.01441153384245784	0.0	0.024019223070763075	0.012810252304406971	0.009607689228305228	0.03202563076101742	0.017614096918559585	0.006405126152203486	0.0	0.02081665999466133	0.05764613536983137	0.012810252304406971	0.0	0.022417941532712198	0.05444357229372962	0.027221786146864817	0.0	0.02401922307076307	0.0	0.051241009217627885	0.04803844614152614	0.04003203845127178	0.052842290755678756	0.0	0.09607689228305226	0.0	0.02722178614686481	0.0	0.016012815380508715	0.0224179415327122	0.046437164603475266	0.03843075691322091	0.0064051261522034865	0.0	0.012810252304406966	0.009607689228305226	0.009607689228305226
OTU11_Fibrobacter	0.4403524229639896	0.42754217065958255	0.45636523834449827	0.4579665198825492	0.17133712457144323	0.5156126552523805	0.4531626752683966	0.21457172609881678	0.20016019225635887	0.5188152183284824	0.5076062475621262	0.5076062475621262	0.14091277534847668	0.39071269528441255	0.4867895875674649	0.4467575491161931	0.5140113737143298	0.47558061680110875	0.5252203444806859	0.5188152183284823	0.5204164998665332	0.45476395680644743	0.36509219067559867	0.38430756913220904	0.44035242296398963	0.43714985988788785	0.41152935527907386	0.01441153384245784	0.46597292757280356	0.5300241890948384	0.48358702449136315	0.5156126552523805	0.44195370450204047	0.4803844614152613	0.40992807374102314	0.43714985988788785	0.39711782143661606
OTU120_Megasphaera	-0.01761409691855959	0.0	-0.014411533842457842	-0.004803844614152614	-0.012810252304406973	0.0	0.0	0.0	0.0	0.0	-0.008006407690254349	0.0	0.0	-0.019215378456610456	-0.02722178614686481	-0.00960768922830523	0.0	-0.024019223070763075	0.0	-0.025620504608813943	-0.03042434922296656	-0.028823067684915687	-0.046437164603475266	0.0	-0.04963972767957701	0.0	-0.04323460152737353	0.0	0.0	0.0	-0.00960768922830523	-0.012810252304406973	0.0	0.0	0.0	-0.008006407690254357	0.0
OTU121_Bacteroidales_unclassified	0.009607689228305225	0.0	0.016012815380508715	0.017614096918559585	0.0	0.009607689228305228	0.020816659994661327	0.0	0.0	0.028823067684915687	0.01601281538050872	0.020816659994661327	0.0	0.009607689228305226	0.019215378456610456	0.025620504608813946	0.0	0.019215378456610456	0.0	0.022417941532712194	0.02081665999466133	0.016012815380508708	0.03362691229906829	0.0	0.0672538245981366	0.0	0.0336269122990683	0.0	0.012810252304406973	0.011208970766356099	0.0	0.011208970766356097	0.0064051261522034865	0.0	0.017614096918559582	0.006405126152203484	0.009607689228305225
OTU122_Ruminobacter	-0.017614096918559582	0.0	-0.012810252304406968	-0.012810252304406973	-0.009607689228305228	-0.00960768922830523	-0.0224179415327122	-0.012810252304406968	0.0	-0.05444357229372963	-0.05444357229372963	-0.0112089707663561	0.0	-0.019215378456610456	-0.024019223070763075	-0.01761409691855959	0.0	-0.028823067684915687	0.0	-0.024019223070763075	-0.03843075691322092	-0.027221786146864817	-0.0448358830654244	0.0	-0.07526023228839095	0.0	-0.03522819383711918	0.0	-0.008006407690254356	-0.01601281538050871	-0.016012815380508708	-0.012810252304406971	-0.004803844614152614	-0.020816659994661323	-0.008006407690254356	-0.03042434922296656	0.0
OTU123_Prevotella	0.01441153384245784	0.0	0.024019223070763075	0.02401922307076307	0.03202563076101742	0.017614096918559582	0.03202563076101743	0.032025630761017436	0.0	0.03522819383711918	0.044835883065424395	0.004803844614152615	0.0	0.01601281538050871	0.05124100921762787	0.03362691229906829	0.0	0.03362691229906829	0.0	0.05764613536983137	0.06084869844593311	0.004803844614152615	0.02081665999466133	0.0	0.07045638767423833	0.0	0.046437164603475266	0.0	0.008006407690254356	0.028823067684915684	0.03202563076101743	0.017614096918559582	0.008006407690254357	0.0	0.019215378456610456	0.01601281538050871	0.006405126152203484
OTU124_Bacteroidetes_unclassified	0.0336269122990683	0.0	0.03522819383711918	0.024019223070763075	0.02401922307076307	0.025620504608813936	0.041633319989322654	0.0	0.0	0.027221786146864813	0.0224179415327122	0.012810252304406973	0.0	0.019215378456610456	0.07045638767423834	0.0448358830654244	0.0	0.0832666399786453	0.0	0.07205766921228922	0.06244997998398398	0.03042434922296655	0.041633319989322654	0.0	0.04963972767957701	0.0	0.01761409691855959	0.0	0.0	0.025620504608813936	0.024019223070763075	0.012810252304406968	0.00960768922830523	0.0	0.006405126152203484	0.020816659994661327	0.02882306768491568
OTU125_Prevotellaceae_unclassified	-0.02081665999466133	0.0	1.6653345369377347e-18	0.0	0.0	-0.00960768922830523	-0.022417941532712198	-0.006405126152203486	0.0	-0.027221786146864813	-0.01441153384245784	-0.019215378456610456	0.0	-0.008006407690254357	-0.028823067684915684	-0.03202563076101742	0.0	-0.014411533842457844	0.0	-0.01761409691855959	-0.05764613536983136	-1.6653345369377347e-18	-0.012810252304406973	0.0	-0.00800640769025436	-0.008006407690254357	-0.0064051261522034865	0.0	0.001601281538050872	-0.004803844614152612	2.7755575615628914e-19	-0.006405126152203484	-0.008006407690254357	-0.0224179415327122	-0.016012815380508715	-0.011208970766356099	-0.020816659994661327
OTU126_Anaeroplasma	0.02722178614686481	0.0	0.012810252304406975	0.012810252304406968	0.02401922307076307	0.009607689228305226	0.03682947537517004	0.022417941532712208	0.0	0.03202563076101743	0.028823067684915684	0.008006407690254357	0.0	0.019215378456610456	0.02722178614686481	0.04003203845127178	0.0	0.04163331998932265	0.0	0.07365895075034008	0.07526023228839096	0.014411533842457842	0.03042434922296656	0.0	0.043234601527373524	0.0	0.05764613536983137	0.0	0.008006407690254356	0.020816659994661327	0.0224179415327122	0.01601281538050871	0.008006407690254357	0.016012815380508715	0.022417941532712198	0.03042434922296655	0.006405126152203484
OTU127_Acidaminococcus	-0.03202563076101743	0.0	-0.011208970766356099	-0.004803844614152614	-0.004803844614152615	0.0	-0.022417941532712198	-0.008006407690254357	0.0	-0.006405126152203486	-0.003202563076101734	-0.011208970766356097	0.0	-0.017614096918559585	-0.03202563076101743	-0.014411533842457842	0.0	-0.019215378456610456	0.0	-0.03042434922296655	-0.011208970766356099	-0.03522819383711918	-0.04163331998932266	0.0	-0.051241009217627885	0.0	-0.024019223070763075	0.0	-0.008006407690254357	0.0	-0.012810252304406973	-0.0224179415327122	-0.006405126152203482	-0.004803844614152615	-0.0112089707663561	-0.008006407690254357	-0.019215378456610456
OTU128_Bacteroidetes_unclassified	0.030424349222966555	0.0	0.04003203845127179	0.024019223070763075	0.02401922307076307	0.025620504608813936	0.025620504608813943	0.0	0.0	0.03843075691322091	0.0224179415327122	0.012810252304406973	0.0	0.019215378456610456	0.07205766921228922	0.03682947537517004	0.0	0.08006407690254357	0.0	0.07205766921228922	0.0672538245981366	0.03362691229906831	0.046437164603475266	0.0	0.041633319989322654	0.0	0.027221786146864817	0.0	0.0	0.025620504608813936	0.016012815380508715	0.017614096918559582	0.01761409691855959	0.0	0.006405126152203484	0.020816659994661327	0.03202563076101742
OTU129_Firmicutes_unclassified	-0.0016012815380508747	0.0	-0.0016012815380508688	0.001601281538050872	0.0	0.0	0.0	0.0	0.0	0.0	-0.003202563076101744	0.0	0.0	0.0	-0.0016012815380508705	0.0	0.0	-0.006405126152203486	0.0	0.01761409691855959	-0.0016012815380508738	-0.01761409691855959	0.00960768922830523	0.0	-0.02081665999466133	0.0	-5.551115123125783e-19	0.0	0.0	0.004803844614152612	0.0	-0.0064051261522034865	0.0	0.0	0.0	0.0	0.0
OTU12_Selenomonas	-0.11849483381576448	-0.046437164603475266	-0.041633319989322654	-0.0224179415327122	-0.03682947537517004	-0.05124100921762789	-0.08646920305474706	0.008006407690254357	-0.03042434922296655	-0.06405126152203484	-0.12009611535381534	-0.07205766921228922	-0.0016012815380508716	-0.09927945535915401	-0.07205766921228922	-0.12009611535381534	-0.04963972767957701	-0.07686151382644184	-0.025620504608813946	-0.10568458151135751	-0.12970380458212058	-0.11048842612551013	-0.15852687226703624	-0.06084869844593312	-0.10408329997330665	-0.1008807368972049	-0.11689355227771361	-0.03042434922296656	-0.046437164603475266	-0.08166535844059446	-0.0608486984459331	-0.09287432920695053	-0.028823067684915674	-0.10568458151135751	-0.11529227073966272	-0.06405126152203486	-0.0672538245981366
OTU130_Clostridiales_unclassified	0.046437164603475266	0.0	0.025620504608813946	0.004803844614152615	0.009607689228305228	0.006405126152203484	0.043234601527373524	0.012810252304406971	0.0	0.0448358830654244	0.056044853831780504	0.00960768922830523	0.0	0.04323460152737353	0.05764613536983137	0.03843075691322092	0.0	0.03202563076101743	0.0	0.020816659994661327	0.051241009217627885	0.014411533842457844	0.046437164603475266	0.004803844614152615	0.020816659994661323	0.0	0.036829475375170034	0.0	0.004803844614152614	0.019215378456610456	0.025620504608813946	0.041633319989322654	0.019215378456610456	0.03042434922296656	0.022417941532712198	0.0112089707663561	0.011208970766356099
OTU131_Bacteroidetes_unclassified	0.024019223070763065	0.0	0.03362691229906831	0.027221786146864817	0.02401922307076307	0.016012815380508715	0.01761409691855959	0.0	0.0	0.0336269122990683	0.0224179415327122	0.01761409691855959	0.0	0.03042434922296655	0.08006407690254357	0.0560448538317805	0.0	0.05444357229372963	0.0	0.044835883065424395	0.06885510613618746	0.020816659994661323	0.022417941532712194	0.0	0.044835883065424395	0.0	0.01761409691855959	0.0	0.0	0.016012815380508715	0.024019223070763075	0.012810252304406966	0.01761409691855959	0.0	0.006405126152203484	0.011208970766356097	0.008006407690254354
OTU132_Pyramidobacter	0.04003203845127178	0.0	0.024019223070763075	0.027221786146864817	0.0	0.0	0.0	0.0	0.0	0.0016012815380508714	0.00960768922830523	0.0	0.0	0.017614096918559582	0.019215378456610456	0.011208970766356099	0.0	0.03202563076101742	0.0	0.07045638767423835	0.001601281538050871	-0.0032025630761017493	0.04643716460347527	0.0	0.06084869844593311	0.0	0.0	0.0	0.0	0.012810252304406971	0.0	0.008006407690254354	0.0	0.0	0.0	0.008006407690254354	0.0
OTU133_Methanobrevibacter	-0.00960768922830523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004803844614152613	0.0	0.0	0.0	0.0	0.0	0.0	-0.0032025630761017454	-0.0016012815380508716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0016012815380508716	0.0	0.0	0.0	0.0	0.0
OTU134_Prevotella	0.02401922307076307	0.0	0.02081665999466133	0.016012815380508715	0.014411533842457837	0.02722178614686481	0.03522819383711917	0.03202563076101743	0.0	0.028823067684915687	0.0560448538317805	0.0064051261522034865	0.0	0.012810252304406971	0.05444357229372962	0.019215378456610456	0.0	0.025620504608813936	0.0	0.0672538245981366	0.03843075691322091	0.028823067684915684	0.027221786146864813	0.0	0.09607689228305227	0.0	0.051241009217627885	0.0	0.01441153384245784	0.020816659994661327	0.022417941532712198	0.03362691229906829	0.004803844614152614	0.0	0.016012815380508715	0.012810252304406973	0.0
OTU135_Prevotella	-0.017614096918559582	-0.0064051261522034865	-0.01441153384245784	-0.008006407690254357	-0.0224179415327122	-0.00960768922830523	-0.035228193837119164	-0.012810252304406968	0.0	-0.03522819383711917	-0.041633319989322654	-0.0112089707663561	0.0	-0.027221786146864813	-0.0224179415327122	-0.03843075691322091	0.0	-0.02081665999466133	0.0	-0.022417941532712198	-0.025620504608813946	-0.006405126152203484	-0.04003203845127179	0.0	-0.04963972767957701	-0.004803844614152611	-0.03362691229906831	0.0	-0.008006407690254356	-0.03202563076101743	-0.014411533842457835	-0.017614096918559582	-0.004803844614152614	-0.025620504608813936	-0.017614096918559585	-0.02081665999466133	-0.009607689228305228
OTU136_Treponema	-0.0064051261522034865	0.0	-0.008006407690254357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01921537845661045	-0.008006407690254356	-0.009607689228305228	0.0	-0.009607689228305228	0.0	-0.0016012815380508714	-0.004803844614152614	-0.01761409691855959	-0.0064051261522034865	0.0	-0.01761409691855959	0.0	-0.02401922307076307	0.0	0.0	0.0	0.0	0.0016012815380508708	0.0	0.0	0.0	0.0	0.0
OTU137_Escherichia.Shigella	0.0224179415327122	0.0	0.0064051261522034865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012810252304406973	0.0	0.0	0.014411533842457842	0.017614096918559582	0.012810252304406971	0.0	0.035228193837119164	0.0	0.025620504608813943	0.003202563076101743	0.006405126152203478	0.011208970766356099	0.0	0.08166535844059443	0.0	0.0	0.0	0.0	0.0	0.0	0.012810252304406968	0.0	0.0	0.0	0.004803844614152612	0.0
OTU138_Prevotella	0.06565254306008572	0.0	0.004803844614152615	0.004803844614152614	0.008006407690254356	0.0016012815380508714	0.028823067684915684	0.00960768922830523	0.0	0.009607689228305228	0.03362691229906831	0.028823067684915687	0.0	0.00960768922830523	0.03362691229906829	0.03202563076101743	0.0	0.022417941532712198	0.0	0.04963972767957701	0.03522819383711918	0.036829475375170034	0.046437164603475266	0.0	0.112089707663561	0.0	0.03843075691322092	0.0	0.003202563076101743	0.0032025630761017432	0.022417941532712194	0.03843075691322091	0.0112089707663561	0.009607689228305228	0.008006407690254356	0.003202563076101742	0.006405126152203483
